849,42,0102,0202,0303,0403,0502,0603,0702,0802,0901,0902,0904,0906,0909,1006,1101,1102,1107,1201,1207,1303,1409,1501,1503,1605,1703,1705,1902,2009,2109,2220,2303,2402,2501,2502,2503,2504,2601,2602,2603,2606,2906,3001,3101,3104,3105,3108,3201,3202,3205,3206,3306,3504,3505,3506
850,42,0101,0201,0302,0401,0502,0601,0703,0812,0905,1004,1101,1201,1303,1402,1501,1602,1704,1902,2009,2109,2220,2303,2403,2504,2602,2706,2903,3002,3104,3202,3204,3206,3301,3302,3304,3407,3501,3504,3603
851,42,0102,0202,0303,0402,0502,0601,0702,0818,0901,1006,1102,1202,1301,1401,1503,1602,1604,1701,1702,1703,1903,2009,2109,2220,2303,2304,2402,2501,2601,2709,2903,3002,3102,3201,3305,3407,3508,3605
852,42,0101,0202,0303,0401,0502,0601,0702,0811,0901,0903,1004,1101,1102,1103,1105,1106,1201,1206,1208,1303,1407,1503,1505,1601,1603,1605,1702,1703,1705,1706,1901,2009,2109,2220,2303,2403,2501,2502,2503,2504,2506,2601,2602,2706,2903,3002,3101,3102,3104,3107,3108,3202,3205,3301,3302,3303,3402,3403,3404,3504,3505,3603
853,42,0101,0203,0303,0403,0502,0601,0702,0802,0901,0902,0903,0908,0911,1002,1101,1209,1307,1409,1501,1601,1604,1708,1902,2009,2109,2220,2304,2402,2501,2503,2504,2601,2602,2709,2902,3001,3101,3102,3104,3105,3107,3108,3202,3307,3407,3507,3602
854,42,0102,0202,0303,0402,0502,0601,0703,0820,0905,1004,1103,1201,1202,1203,1208,1304,1401,1404,1503,1605,1702,1705,1903,2005,2109,2209,2304,2402,2501,2602,2703,2906,3002,3101,3107,3202,3205,3307,3407,3501,3502,3506,3602,3603
855,42,0101,0202,0303,0401,0502,0603,0702,0819,0901,0903,0905,1003,1101,1107,1201,1303,1304,1407,1505,1603,1704,1903,2005,2109,2209,2304,2402,2501,2502,2503,2601,2701,2703,2907,3002,3101,3104,3107,3108,3201,3202,3205,3303,3304,3407,3501,3502,3504,3505,3506,3602
856,42,0103,0201,0303,0401,0502,0601,0702,0801,0901,1004,1101,1106,1303,1305,1401,1402,1405,1407,1501,1503,1504,1505,1601,1602,1603,1604,1702,1703,1704,1902,2005,2109,2204,2303,2402,2501,2504,2601,2602,2706,2902,3002,3104,3105,3108,3201,3205,3301,3302,3304,3305,3401,3404,3501,3502,3504,3505,3503,3602
857,42,0101,0203,0302,0401,0502,0601,0703,0803,0901,1002,1101,1103,1207,1307,1409,1501,1601,1703,1902,2001,2109,2209,2304,2402,2503,2602,2709,2906,3001,3101,3202,3304,3408,3505,3602
858,42,0104,0202,0304,0402,0506,0602,0702,0820,0911,1002,1101,1206,1301,1302,1303,1401,1402,1407,1501,1601,1602,1603,1604,1703,1704,1705,1902,2005,2007,2102,2109,2209,2303,2402,2507,2602,2706,2906,3002,3101,3104,3108,3201,3205,3301,3302,3304,3305,3401,3404,3503,3504,3601,3602
859,42,0103,0202,0302,0401,0502,0602,0707,0802,0901,0905,1101,1201,1207,1301,1303,1401,1402,1602,1603,1702,1705,1901,2007,2104,2209,2304,2403,2503,2602,2701,2902,3002,3103,3107,3201,3303,3402,3506,3603
860,42,0102,0201,0303,0401,0502,0602,0702,0802,0901,1001,1107,1208,1305,1402,1501,1604,1701,1902,2005,2104,2204,2303,2403,2503,2602,2703,2902,3002,3104,3206,3304,3401,3504,3602
861,42,0102,0202,0303,0402,0502,0601,0703,0810,0905,1007,1102,1201,1202,1203,1204,1206,1207,1208,1301,1303,1304,1305,1401,1402,1407,1501,1601,1603,1604,1605,1701,1702,1703,1704,1705,1706,1902,2007,2104,2221,2304,2403,2501,2502,2503,2505,2506,2602,2701,2703,2704,2705,2707,2906,3002,3104,3108,3209,3301,3303,3401,3402,3404,3408,3503,3504,3505,3506,3602,3603
862,42,0101,0202,0303,0402,0502,0602,0702,0825,0905,1006,1102,1202,1301,1401,1503,1607,1709,1902,2007,2104,2204,2304,2404,2502,2504,2602,2701,2902,3002,3101,3103,3108,3201,3206,3307,3504,3505,3605
863,42,0101,0203,0303,0402,0502,0601,0702,0838,0901,0903,0906,0908,0909,0911,1006,1101,1102,1103,1106,1107,1201,1302,1305,1408,1501,1504,1604,1605,1705,1706,1902,2007,2104,2209,1304,2403,2502,2504,2602,2703,2704,2705,2902,3001,3101,3104,3201,3205,3301,3304,3401,3402,3403,3505,3604
864,42,0101,0201,0306,0401,0502,0601,0704,0829,0901,1001,1004,1102,1202,1203,1206,1301,1302,1402,1406,1506,1608,1703,1705,1904,2007,2104,2206,2304,2403,2501,2602,2701,2903,3002,3101,3104,3201,3206,3301,3304,3401,3503,3602
865,42,0101,0201,0306,0401,0502,0601,0704,0827,1001,1102,1205,1301,1302,1303,1304,1305,1401,1404,1405,1406,1601,1602,1603,1604,1605,1701,1702,1703,1704,1705,1706,1903,2402,2501,2504,2505,2608,2701,2904,3002,3101,3103,3104,3105,3106,3107,3108,3203,3205,3206,3301,3303,3304,3401,3402,3403,3404,3405,3501,3502
866,42,0101,0202,0305,0401,0502,0601,0703,0836,0901,1105,1201,1204,1208,1303,1304,1305,1402,1406,1501,1602,1603,1604,1701,1703,1704,1902,2007,2104,2206,2304,2402,2501,2503,2602,2701,2704,2902,3002,3104,3105,3107,3201,3206,3302,3303,3407,3503,3504,3505,3601,3602
867,42,0101,0201,0303,0401,0502,0601,0703,0827,0905,1105,1207,1302,1401,1402,1407,1601,1703,1705,1902,2007,2104,2206,2302,2402,2501,2503,2602,2701,2704,2902,3002,3104,3105,3107,3201,3206,3301,3303,3407,3503,3504,3505,3601,3602
868,42,0101,0201,0303,0401,0506,0601,0703,0825,0901,1002,1101,1202,1302,1402,1504,1603,1704,1902
869,42,0102,0202,0305,0402,0502,0603,0701,0838,0901,0902,0903,0905,1006,1101,1201,1301,1404,1501,1502,1601,1603,1604,1702,1901,2007,2104,2213,2304,2305,2403,2501,2502,2503,2602,2701,2704,2705,2901,3002,3101,3104,3105,3109,3201,3202,3206,3207,3301,3302,3305,3401,3405,3503,3504,3505,3506,3601,3602,3603
870,42,0102,0202,0303,0403,0502,0603,0702,0835,0902,1006,1101,1102,1103,1104,1105,1106,1107,1209,1301,1302,1305,1403,1406,1407,1501,1502,1503,1505,1601,1602,1603,1604,1605,1701,1703,1704,1706,1707,1901,2007,2104,2304,2402,2501,2502,2503,2504,2505,2601,2602,2703,2704,2901,3002,3101,3102,3103,3104,3105,3106,3107,3108,3109,3201,3206,3301,3303,3304,3305,3402,3403,3404,3502,3504,3506,3603
871,42,0102,0202,0303,0402,0502,0603,0702,0810,0907,1004,1103,1208,1301,1406,1501,1601,1703,1902,2007,2104,2204,2304,2403,2501,2506,2602,2701,2705,2902,3002,3104,3108,3201,3206,3304,3401,3504,3601,3602
872,42,0102,0202,0303,0402,0502,0603,0703,0825,0905,1007,1104,1210,1307,1409,1506,1602,1709,1903,2007,2104,2204,2304,2403,2507,2602,2709,2907,3002,3109,3209,3307,3407,3508,3605
873,42,0101,0202,0302,0402,0502,0603,0702,0838,0901,0903,0911,1002,1103,1201,1207,1307,1409,1503,1604,1605,1704,1901,2007,2104,2211,2304,2403,2501,2503,2602,2701,2703,2903,3002,3101,3104,3107,3108,3201,3206,3307,3401,3402,3503,3505,3603
798,42,0101,0202,0303,0402,0502,0601,0704,0836,0912,1008,1106,1108,1201,1202,1303,1401,1601,1603,1702,1903,2007,2104,2221,2304,2403,2501,2502,2503,2602,2701,2703,2705,2906,3002,3101,3102,3103,3104,3201,3203,3206,3207,3301,3304,3401,3403,3502,3505,3601
799,42,0102,0203,0303,0402,0502,0603,0704,0825,0912,1003,1108,1205,1207,1303,1402,1501,1603,1703,1705,1902,2007,2104,2221,2304,2401,2501,2502,2503,2602,2701,2703,2704,2705,2903,3002,3101,3103,3104,3105,3201,3206,3207,3301,3304,3401,3402,3503,3504,3505,3602,3603
800,42,0101,0202,0302,0402,0502,0603,0701,0814,0901,0903,1007,1101,1103,1201,1301,1401,1402,1503,1602,1703,1902,2007,2104,2221,2304,2403,2501,2503,2606,2703,3002,3101,3104,3203,3206,3303,3403,3502,3505,3601
801,42,0101,0202,0304,0401,0506,0601,0702,0825,0904,0906,1006,1102,1106,1202,1203,1205,1301,1302,1401,1403,1407,1503,1601,1602,1703,1705,1902,2007,2109,2214,2304,2403,2501,2503,2602,2701,2703,2705,2902,3002,3101,3102,3104,3206,3301,3401,3502,3603
802,42,0101,0202,0303,0402,0502,0601,0703,0835,0901,0905,1003,1004,1101,1102,1103,1104,1202,1205,1206,1207,1301,1303,1304,1401,1402,1403,1405,1503,1505,1603,1605,1701,1703,1704,1706,1903,2007,2104,2221,2302,2304,2403,2501,2502,2503,2504,2506,2601,2602,2703,2706,2903,3002,3101,3104,3106,3204,3205,3302,3303,3402,3405,3505,3601,3602
803,42,0101,0202,0303,0401,0502,0601,0703,0827,1001,1002,1003,1004,1005,1201,1202,1203,1204,1205,1206,1207,1208,1301,1302,1303,1304,1305,1401,1402,1403,1404,1405,1406,1407,1601,1602,1603,1604,1605,1701,1702,1703,1704,1705,1706,1903,2007,2109,2220,2304,2402,2501,2502,2503,2504,2602,2701,2702,2703,2704,2705,2903,3002,3101,3102,3203,3301,3302,3303,3304,3305,3401,3402,3403,3404,3405,3502,3506,3601,3602,3603
